id,text,hate_type,hate_severity,to_whom
694236,গাজীপুর নগরী নিয়ে সাংবাদিক কিভাবে প্রতিবেদন করলেন আর নারায়নগঞ্জ নগরী নিয়ে কিভাবে প্রতিদিন করলেন ২৭ ওয়ার্ড নিয়ে নারায়নগঞ্জ আর ৫৮ ওয়ার্ড নিয়ে গাজীপুর মহানগর গাজীপুরের প্রতিবেদক কোন সাংবাদিকের পর্যায়েই পড়েন না তিনি প্রতিবেদনে উল্লেখ করলেন সিটি এলাকায় নাকি গ্রামাঞ্চল আসলে তিনি জানেনই না যে গাজীপুর একটি মেট্রোপলিটন নগরী মাইক্রোফোন হতে নিলে আর টিভি চ্যানেলে কাজ করলেই সাংবাদিক হওয়া যায় না আমরা গাজীপুর নগরবাসী এই রকম ভুয়া সাংবাদিকের প্রতি জানাই ধিক্কার,Abusive,Little to None,Individual
103702,নওফেল জামাতের লোক হয়ে গেছে জামাতের টুপি পরে কথা বলতেছে,Political Hate,Little to None,Individual
464774,এসবের জন্যেই দেশ ছেড়ে চলে যেতে ইচ্ছে করে কোনো কিছুরই সুষ্ঠ বিচার নাই,Abusive,Little to None,Society
195427,এজন্যই সময় টিভি কে বয়কট করতে হয়,Abusive,Little to None,Organization
344389,বাংলাদেশের মিডিয়া গোলা বেশি আতংকিত হয়ে আছে সাধারণ জনগণ থিকা,Abusive,Little to None,Community
229920,অন্য সরকারের অধীনে নিবাচন চাই,Political Hate,Little to None,Organization
701100,জামাতি বামাতিদের উদ্দেশ্যে বলছি দেখো আর জলো লুচির মতো ফুলো ষড়যন্ত্র করে উন্নয়ন থামাতে পারো নাই,Abusive,Little to None,Organization
278215,তুই উদ্যোগ নেয়ার কে ওইটা নিয়ম অনুযায়ী চলবে,Abusive,Little to None,Individual
739479,আমেরিকা নেটো যুদ্ধ অপরাধী,Political Hate,Little to None,Organization
452383,আমি একজন গার্মেন্টস শ্রমিক হিসাবে বলছি এর তীব্র নিন্দা ও প্রতিবাদ জানাই এর সঠিক বিচার চাই,Abusive,Little to None,Individual
807629,পৃথিবী একদিকে আর রাশিয়া চিন ভারত একদিকে থাকলে কিছুই করার থাকবেনা বিশ্ব নেতা দের,Political Hate,Little to None,Society
839768,বড় হলে পাত্তা পাবে না,Abusive,Little to None,Individual
807445,হায়রে ইউরোপ কেউ বোমা নিয়ে গেলেও তো সন্দেহ করবেনা মনে হচ্ছে,Abusive,Little to None,Society
427140,তা পশ্চিম তীরে ইসরাইলি সেনা কেন,Political Hate,Little to None,Society
654176,পার্বত্য চট্টগ্রাম নিয়ে চক্রান্তে নতুন রুপ বাংলাদেশ ঘেঁষে ভারতের মিজোরামে ইসরায়েলের ঘাটি বানানো ওখানকার খ্রিষ্টানরা ইয়াহুদী হচ্ছে ও কাশ্মীরে কৃষি প্রকল্প এর নামে ইসরায়েলকে ঘাঁটি বানাতে দিছে ভারত ইসরায়েলের ছোট ভাই,Abusive,Little to None,Society
